AnonymousID,HotelInncode,HotelBrand,HotelChainScale,Generation,Department,FullTimePartTime,Tenure,ManagementLevel,WorkLifeBalance,LearningDevelopment,Communication,Voice,RewardsBenefits,WorkEnvironment,IntentToStay
38163,100281,6,3,2,21,1,8,4,4,4,3.33,4,4,3.5,0
15384,100143,11,4,2,7,1,5,4,5,5,5,5,5,5,1
12215,100211,6,3,3,5,1,8,1,4,3.67,2,3,2.5,3,0
33857,100171,6,3,2,28,1,7,1,5,4,5,5,4,5,1
21984,100302,4,3,1,8,1,3,2,5,5,5,5,5,5,1
31984,100164,11,4,2,21,1,7,4,4,4,4,3,3.5,3.5,0
4052,100281,6,3,2,12,1,8,2,5,5,5,5,5,4.5,1
17592,100222,6,3,3,23,1,7,2,5,5,5,5,5,5,1
7357,100145,1,4,1,20,1,4,2,4,4.33,4.67,4.5,4,4.75,1
25813,100134,6,3,3,10,1,7,2,2,2,3,3,2.5,2.25,0
20899,100164,11,4,3,5,1,8,2,2,2,4,3,3.5,4,0
10166,100146,2,3,1,32,1,3,3,4.5,5,5,3.5,4.5,5,1
31845,100164,11,4,3,33,1,5,2,5,3,5,5,4,4.5,1
8541,100165,3,2,2,21,1,5,1,5,5,5,5,5,5,1
11743,100129,6,3,2,21,1,6,2,5,5,5,5,5,5,1
38270,100243,11,4,1,35,1,6,1,4,4.33,4,4,4.5,4.25,1
27980,100209,10,5,2,7,1,8,2,4.5,5,3,5,4.5,4,1
21689,100125,7,2,1,6,1,6,2,5,3.67,5,5,4.5,5,1
19411,100155,6,3,3,21,1,8,2,5,5,5,5,5,4.75,1
34263,100254,2,3,2,35,1,8,2,4,3,3.67,4.5,4.5,3.5,1
16980,100069,3,2,1,7,1,3,2,5,5,5,5,4.5,5,1
12903,100131,4,3,3,21,1,8,2,5,5,5,5,5,5,1
26666,100091,6,3,3,5,1,8,4,5,5,5,5,5,5,1
8193,100097,6,3,2,21,1,8,2,3.5,4,4,3,4,3.75,0
5404,100241,10,5,1,23,1,5,2,5,5,5,5,5,5,1
27941,100222,6,3,2,5,1,7,1,5,5,5,5,5,5,1
4980,100217,6,3,2,21,1,5,2,5,5,5,5,5,5,1
12025,100275,2,3,2,21,1,5,2,4.5,4.67,4.33,5,5,4.5,0
28141,100155,6,3,1,9,1,6,2,2.5,2.33,4,3,4,3.25,0
17701,100132,6,3,2,25,1,8,4,4,3.67,3,3.5,3.5,3,0
21236,100175,11,4,1,27,1,5,2,5,4.67,4,5,5,5,0
5264,100237,6,3,3,15,1,8,2,5,5,5,5,5,5,1
979,100123,3,2,1,16,1,8,2,4.5,4,3,4.5,3.5,3.75,0
22648,100307,11,4,3,20,1,6,4,4.5,4.33,4,4,4,4.25,0
15534,100210,6,3,3,7,1,8,2,4,4.33,4.33,4,4,4.75,0
33590,100151,4,3,2,21,0,4,4,4,3,4,3,3.5,3.75,0
3937,100157,6,3,1,15,1,5,2,5,4,5,4,3.5,4.25,1
32175,100272,6,3,3,21,1,8,2,2.5,3.33,3,4,3,3,0
14350,100115,6,3,1,16,1,4,2,5,5,4.67,5,5,5,1
1950,100211,6,3,1,6,1,5,2,5,5,5,5,5,5,1
20241,100092,6,3,2,13,1,8,4,5,5,3.67,5,5,5,1
13651,100115,6,3,1,13,0,6,4,5,5,5,5,5,5,1
36989,100068,6,3,2,25,1,6,2,4,4,3.67,3,3,4,0
26910,100129,6,3,1,28,1,7,1,3.5,2.67,3.33,2.5,3,3.5,0
38544,100190,3,2,3,21,1,4,2,4,4,5,3.5,4.5,4.5,1
37539,100243,11,4,1,31,1,4,2,4.5,4,2.33,4.5,4.5,4,1
19189,100237,6,3,2,21,1,8,2,5,5,5,5,5,5,1
35951,100243,11,4,2,29,1,2,2,4,4.33,5,4.5,4.5,4.25,1
4423,100222,6,3,2,2,1,7,2,5,5,5,5,5,5,1
15962,100234,11,4,3,21,1,8,2,4,4,4.67,4.5,4,4.5,0
32048,100272,6,3,2,7,0,7,1,5,3.67,3,4,4,5,1
39098,100243,11,4,3,25,1,8,2,4,4.67,5,5,4.5,5,0
7711,100180,6,3,1,21,1,2,2,5,5,5,5,5,5,1
33494,100143,11,4,2,20,1,4,2,4.5,4.33,5,5,4.5,4.75,0
35030,100278,6,3,1,16,1,3,2,3.5,1.67,2.67,3.5,4,3.5,0
23783,100250,6,3,1,28,1,6,1,5,5,5,5,5,5,1
3723,100259,6,3,1,8,0,2,2,4.5,3.67,5,3.5,4,4.5,1
26564,100078,11,4,1,15,1,4,2,5,5,5,5,5,5,1
12242,100211,6,3,3,21,1,8,2,4.5,5,4,5,4,4,0
20062,100155,6,3,3,21,1,8,1,4,4,4,4,4,4,0
20262,100202,6,3,2,7,1,7,2,5,5,5,5,5,5,1
27782,100254,2,3,2,21,1,8,4,5,4,4.67,4,4.5,4.5,1
30559,100155,6,3,3,21,1,6,2,3.5,4,4,4,4,4,1
6976,100222,6,3,3,21,1,4,2,4,3,4,3.5,3.5,3.75,1
3865,100189,6,3,1,7,1,5,2,5,3.33,4,3,4,4.75,0
1768,100197,6,3,3,7,1,8,2,4.5,4.33,4.33,4,4.5,4,1
5126,100199,6,3,1,40,1,5,2,5,2.33,3.67,3.5,3,3.25,1
22411,100078,11,4,3,23,0,8,2,5,5,4.67,4.5,4,3.5,1
11662,100127,6,3,1,6,1,5,2,4,4,4,4,4,4,0
37196,100199,6,3,1,5,1,4,1,5,5,5,5,5,5,1
897,100190,3,2,2,21,1,8,2,4,4.67,4,4,4,4,0
26781,100265,9,2,2,21,0,7,4,3,3,4.67,2.5,3.5,3.5,1
21281,100266,4,3,1,34,1,2,4,5,4.33,5,5,5,5,1
19484,100270,3,2,1,16,0,5,2,3.5,4.33,4,4,4.5,4.5,0
1036,100254,2,3,2,25,1,8,2,3,2.67,3,3,3.5,3.5,0
1839,100200,11,4,2,10,1,7,2,3.5,3,4,3,3.5,3.75,0
11450,100251,4,3,1,7,0,5,2,5,3.33,3.33,5,4.5,3.75,0
21078,100164,11,4,1,25,1,8,2,4.5,5,4,4.5,4,4.25,1
30861,100172,6,3,3,13,1,8,2,3,3,2.33,3,3,3.25,0
36333,100223,6,3,1,16,1,3,2,5,4.33,5,5,5,4.75,0
35953,100208,1,4,3,5,1,8,4,4,3,4,1.5,3.5,3.25,0
22405,100191,4,3,1,28,0,2,2,5,5,5,5,5,5,0
9055,100164,11,4,2,23,1,8,4,4,4,4,4,4.5,4,0
2931,100146,2,3,3,31,1,8,2,5,4.33,5,5,5,4.75,1
36910,100263,6,3,3,25,1,2,3,4,4,4,4,4,4.25,0
2550,100223,6,3,2,25,1,6,2,5,5,5,5,5,5,1
25773,100164,11,4,2,15,1,3,1,4,4.33,4,4,4.5,4.75,0
15224,100146,2,3,1,8,1,5,2,4,1,4.67,1,3,2.5,0
23286,100245,3,2,1,21,1,5,4,4,3.67,3,3.5,4,3.5,0
26013,100223,6,3,2,21,1,6,4,5,5,5,5,5,5,1
14838,100131,4,3,2,8,0,4,4,4,4,4.67,3.5,4.5,4.75,0
4863,100157,6,3,3,21,1,8,2,4,4,4,4,4,4,0
24965,100227,6,3,3,21,1,5,4,4,2.33,5,3,4,4.5,0
15363,100157,6,3,2,21,1,8,2,4.5,3,4.67,4,2.5,3.25,1
29467,100064,6,3,2,23,1,8,2,5,4,5,4,4.5,4.75,1
12260,100211,6,3,1,26,1,6,2,4.5,4,4.33,5,5,4.5,0
15893,100219,11,4,1,30,1,7,1,5,5,5,5,5,5,1
17838,100272,6,3,1,7,1,6,1,4.5,5,5,5,5,5,1
7458,100272,6,3,1,20,1,5,4,4,3,3.33,4,4,4,0
25821,100114,3,2,2,28,1,5,1,4.5,5,5,4.5,4.5,5,1
30222,100273,6,3,3,16,1,8,2,4,4,4,3,3.5,3.75,1
11401,100234,11,4,1,5,1,6,1,4.5,4.67,5,5,5,4.75,1
39304,100272,6,3,2,21,1,8,2,4,3,3.67,3,3.5,3.5,0
10742,100198,6,3,2,6,0,4,1,5,4,4.33,4,4,4.25,1
22290,100298,4,3,2,21,1,7,2,5,2,2,2,3,5,0
10065,100234,11,4,1,25,1,7,4,3.5,3,3.33,3.5,3,4,0
24647,100215,6,3,2,25,1,7,1,5,5,5,5,5,5,1
37237,100201,3,2,1,16,1,1,2,5,5,5,5,5,5,1
36207,100146,2,3,2,30,1,3,3,5,5,5,5,5,5,1
25890,100092,6,3,2,1,1,8,1,5,5,5,5,5,5,1
24629,100255,6,3,1,16,0,5,2,4,3.67,3.67,4,4.5,4.25,0
3496,100085,3,2,3,21,1,8,2,5,5,4,5,4.5,4.25,0
2598,100270,3,2,2,21,1,8,4,3.5,2.67,3,3,3,2.25,1
6803,100254,2,3,2,41,1,3,3,4,5,5,5,5,5,1
11326,100110,3,2,3,13,1,6,4,5,3,4.67,5,5,5,1
21113,100252,6,3,1,1,1,6,1,3,3,5,2,4,3.75,0
19887,100234,11,4,1,5,0,6,2,4,3.67,4,4,4.5,4,1
11915,100245,3,2,1,5,0,2,2,5,5,5,4.5,5,5,1
26116,100209,10,5,1,31,1,8,2,4,3.67,2,4,3.5,3.25,0
14809,100255,6,3,2,16,1,1,2,5,5,5,5,5,5,1
29965,100171,6,3,1,5,0,2,1,4,4,5,4.5,4.5,4.75,1
4210,100115,6,3,1,35,1,1,2,4.5,4.67,4.33,4.5,4,4.5,0
16902,100283,3,2,2,21,1,8,2,4.5,5,4.33,4,5,5,0
37070,100254,2,3,1,7,1,8,2,5,2.67,5,4,3.5,3.75,1
8279,100220,6,3,3,25,1,6,2,5,5,5,5,5,5,1
39214,100259,6,3,2,21,0,8,2,4,2,1.67,4,3,3.25,0
7377,100068,6,3,2,5,1,6,1,5,5,5,5,5,5,1
22849,100279,11,4,1,15,1,7,2,5,5,5,5,5,5,0
1544,100068,6,3,2,12,1,2,2,5,5,5,5,5,5,1
5578,100199,6,3,3,25,1,3,1,4.5,5,4.33,4.5,5,4.5,1
33468,100238,6,3,1,7,0,3,2,4,3.67,3,4.5,4,4.75,1
10476,100234,11,4,3,10,0,8,2,5,5,5,5,5,5,1
38732,100210,6,3,2,21,1,8,2,3,1.67,2,2,2.5,1.75,0
16978,100109,5,1,1,25,1,5,2,4,4,5,4,3,4.5,0
4634,100068,6,3,1,12,1,2,2,5,5,5,5,5,5,1
15163,100197,6,3,2,13,1,6,1,5,5,5,5,5,5,1
7369,100134,6,3,1,30,0,6,2,5,3,5,5,3,5,0
6270,100098,6,3,2,13,1,8,2,5,5,5,5,5,5,1
26174,100189,6,3,1,21,1,3,1,5,3,5,5,3.5,5,1
9230,100255,6,3,2,21,1,8,4,4,4,5,3,4,4,1
25141,100238,6,3,2,18,1,6,2,5,5,5,5,5,5,1
2995,100233,6,3,2,5,1,8,2,3,1,3,3,2,3,0
7410,100237,6,3,3,30,0,2,2,5,3.33,3,5,4,5,1
15531,100157,6,3,2,13,1,5,4,4,3.67,3.33,4.5,4,4.25,0
9987,100100,11,4,1,12,1,2,2,5,5,5,5,5,5,1
1273,100065,6,3,3,21,1,8,1,5,5,5,5,5,5,1
18551,100219,11,4,1,12,1,3,2,3.5,4,3,3,3.5,3.25,0
30693,100254,2,3,2,21,1,6,2,2,2.67,5,5,3.5,5,1
17926,100078,11,4,3,27,1,6,2,5,4,5,5,5,4.75,1
16392,100201,3,2,1,5,1,4,1,4.5,4.67,5,5,4.5,5,0
19340,100208,1,4,1,2,1,6,3,5,5,5,5,5,5,1
32123,100164,11,4,2,21,1,8,3,5,5,5,5,5,5,1
19518,100078,11,4,2,5,1,8,2,4.5,4.33,4.33,4.5,3.5,4.75,0
38188,100222,6,3,1,8,1,3,2,5,5,5,5,5,5,1
34249,100093,1,4,1,29,1,2,1,5,5,5,5,5,5,1
29022,100197,6,3,1,33,1,6,2,5,4.67,4.67,5,4.5,5,0
31818,100164,11,4,2,16,1,8,1,5,5,5,5,5,5,1
22295,100307,11,4,1,17,1,7,2,5,2,4,3,3.5,4.25,0
39058,100100,11,4,1,25,1,6,1,4,4,4,4,4,3.75,0
39556,100243,11,4,2,25,1,7,2,5,5,5,5,5,5,1
3222,100065,6,3,2,29,1,6,2,4,4,4,4,4,4,0
698,100146,2,3,2,3,1,8,2,4,4.67,4,4,4,4,1
34041,100228,6,3,1,5,1,8,2,3,3.67,2,4,3,3,0
25746,100149,4,3,2,21,1,8,4,4,3,4,4,4,4,0
34334,100068,6,3,2,21,1,5,4,5,4.67,5,3.5,5,5,0
29479,100185,4,3,2,21,1,8,1,4,4,4,4,4,4,0
39631,100243,11,4,2,10,1,8,4,3.5,3,2,2,2,2.25,0
26144,100109,5,1,1,21,1,2,2,4.5,4,4,4.5,4,4.5,0
8391,100202,6,3,1,7,1,6,2,4,2.33,4,5,3,4.25,0
853,100066,9,2,1,28,1,5,1,3.5,4,4,4,4,4,0
18548,100165,3,2,1,5,1,8,4,5,5,5,5,5,5,1
25239,100250,6,3,3,21,0,5,4,5,5,5,5,5,5,1
16719,100268,6,3,2,21,0,6,4,4,3.33,4,3,3.5,3,0
39782,100250,6,3,3,5,1,8,2,5,3,2.33,3,4,2.25,0
11360,100164,11,4,2,5,0,8,1,5,5,4,5,4,5,1
36817,100281,6,3,3,21,1,7,4,4.5,4,4.33,4.5,5,5,1
7346,100219,11,4,1,12,1,2,1,5,5,5,5,5,5,1
1290,100225,5,1,2,21,1,6,4,5,5,4,4,4.5,4.25,0
20420,100092,6,3,3,16,1,8,2,5,5,5,5,5,5,1
8032,100118,3,2,1,15,1,6,4,5,3.67,2,5,3,4.5,0
15862,100157,6,3,1,13,1,8,1,3.5,4,3.67,3,4,4.25,0
22099,100092,6,3,2,27,1,8,2,5,4,5,5,3.5,5,1
21950,100298,4,3,3,25,1,8,2,5,5,5,5,5,5,0
12197,100250,6,3,2,12,1,6,4,3.5,3.67,3,3,3.5,4,0
4280,100196,4,3,1,2,1,7,3,5,4,5,5,5,5,1
6823,100254,2,3,3,13,1,8,2,4,3.33,4,4,4,4.25,1
33603,100143,11,4,1,31,1,2,4,3,3.67,4.33,4,4.5,4,0
15680,100137,3,2,1,34,1,1,4,3.5,3.67,3,3.5,4.5,3.75,1
514,100128,3,2,2,28,1,1,3,5,5,5,5,5,5,1
17720,100078,11,4,1,28,1,6,1,5,5,5,5,5,5,1
37665,100243,11,4,2,37,1,8,2,4,3.67,3,3.5,4,3.75,0
21377,100238,6,3,3,2,1,8,3,5,4.67,5,5,5,5,1
27531,100203,3,2,2,5,1,5,2,5,5,3.67,5,5,5,1
36895,100281,6,3,1,12,1,6,3,5,5,5,4.5,5,4.75,1
2452,100068,6,3,1,12,1,5,2,5,5,5,5,5,5,1
6996,100141,6,3,3,5,1,8,2,5,5,4,5,5,5,1
10233,100078,11,4,1,19,0,3,2,5,2.33,5,4.5,4,5,0
15747,100273,6,3,3,5,1,8,1,4.5,3.33,4,4.5,4,4.75,1
22663,100238,6,3,2,41,1,2,2,5,5,4.67,5,5,5,1
15744,100209,10,5,3,21,1,8,2,5,3.67,3.67,3.5,4,4.25,1
5271,100087,6,3,3,5,1,8,2,3.5,2.67,3.33,3.5,3,4,0
24641,100129,6,3,2,21,1,8,2,2.5,4.33,3.67,2,4,4.5,0
28805,100134,6,3,3,12,1,8,4,2,2.67,2,3,3,2.5,0
33655,100281,6,3,1,16,1,7,2,5,5,5,5,5,5,1
4645,100210,6,3,3,7,1,8,1,4,3.33,5,3.5,3.5,4,1
30203,100222,6,3,2,13,0,1,4,5,5,5,5,5,5,1
6528,100241,10,5,1,23,0,6,2,2.5,2.67,4.67,3,2,4,0
20565,100129,6,3,1,16,1,5,1,5,5,5,5,5,5,1
3328,100223,6,3,3,5,1,6,2,3.5,3.67,3,2,3.5,3,0
34912,100203,3,2,2,21,1,4,2,2.5,3,3,4,3,3,0
35735,100136,6,3,1,28,1,2,2,4.5,4,2,3,4.5,3.75,0
3593,100197,6,3,3,13,1,8,2,5,5,5,5,5,5,1
27157,100189,6,3,1,16,1,6,2,5,5,5,5,5,5,1
29516,100085,3,2,3,21,1,8,4,5,5,5,5,5,5,1
20932,100068,6,3,1,7,1,4,2,4,2.33,5,3,4,5,0
4783,100087,6,3,2,12,1,6,2,5,4.33,4,5,4.5,4.75,0
25480,100243,11,4,1,30,0,7,2,3,3,4,4,3,4.25,0
10982,100232,3,2,3,10,0,8,2,4,3,3,4,3.5,3.75,0
25291,100126,6,3,2,12,1,4,2,4,2.33,4.67,4,4,4.5,0
30690,100229,4,3,1,16,1,5,2,4,5,5,5,5,5,1
23758,100068,6,3,1,6,1,7,2,5,5,4.33,5,5,5,1
18749,100171,6,3,1,16,1,5,2,4,3,2.67,4,4,4,0
18600,100306,11,4,3,8,1,6,2,4,1,1,1,2.5,1,0
19347,100281,6,3,3,5,1,8,2,5,5,5,5,5,5,1
22995,100227,6,3,1,12,1,5,2,5,5,5,5,5,5,1
20382,100211,6,3,3,25,1,6,2,3.5,4,4,4,4,3.75,0
38951,100243,11,4,1,31,1,5,2,4,3,3.67,4,4,4,0
18747,100307,11,4,3,18,1,6,2,4,4.33,4.67,4.5,4,4,0
11281,100172,6,3,2,13,1,8,2,5,3,3,5,3.5,3.5,1
29751,100223,6,3,2,25,1,6,1,5,5,5,5,5,5,1
36886,100123,3,2,3,23,1,8,2,5,5,5,5,5,5,1
17182,100220,6,3,3,24,1,6,1,5,5,5,5,5,5,1
30055,100064,6,3,3,12,1,8,2,5,5,5,5,5,5,1
28862,100164,11,4,1,36,0,5,2,5,4,4.33,5,4.5,5,1
38503,100243,11,4,1,16,1,6,1,5,4.67,5,4.5,4.5,5,1
5119,100097,6,3,3,15,1,8,2,5,5,5,5,5,5,1
13327,100210,6,3,2,7,1,7,1,4.5,4.67,4,4,4.5,4,1
8490,100253,4,3,1,2,1,5,3,5,5,5,5,5,5,1
33481,100148,6,3,1,7,1,4,1,5,5,5,5,5,5,1
17810,100083,3,2,2,21,1,8,2,5,5,5,5,5,5,1
25659,100179,4,3,3,7,1,7,2,5,3,5,3.5,4,3.75,0
30742,100157,6,3,3,25,1,8,2,4,4,5,4,4,4,0
2117,100091,6,3,2,21,1,8,2,2.5,3.67,3,2,3.5,3.5,0
37944,100208,1,4,2,29,1,8,2,5,5,5,5,5,5,1
19598,100234,11,4,3,21,1,8,2,5,5,5,5,5,5,1
12159,100307,11,4,3,17,0,6,2,5,5,5,5,5,5,1
24364,100134,6,3,2,24,1,8,1,4,4.33,4.67,5,4.5,4.75,0
6631,100281,6,3,3,21,1,8,4,4,4,3.67,1,4,2.75,0
25992,100211,6,3,3,21,1,8,2,3.5,4.33,2.67,3.5,5,4.5,1
14418,100297,5,1,2,21,1,4,2,4,4,4.67,4,4,4,0
2511,100211,6,3,3,21,1,7,2,4,3.67,4,4,4,4,0
34083,100180,6,3,3,21,1,8,2,5,5,5,5,5,5,1
16395,100252,6,3,2,5,1,4,1,5,5,5,5,5,5,1
29228,100155,6,3,1,13,0,5,3,5,5,5,4,5,5,1
31132,100172,6,3,3,5,1,8,2,5,5,5,5,5,5,1
29446,100266,4,3,2,2,1,8,3,5,5,5,5,5,5,1
32239,100164,11,4,1,29,1,6,2,3.5,3.67,5,1,3,4.75,0
12340,100117,5,1,2,21,1,5,2,5,4.33,5,4,5,5,1
14324,100281,6,3,1,16,1,1,2,5,5,5,5,5,5,1
34619,100140,6,3,1,7,0,5,4,4,4,4,4,4,4,0
28874,100146,2,3,1,35,1,5,1,5,4,4,4.5,5,4.5,0
5212,100171,6,3,3,33,1,8,2,5,4.33,5,5,4.5,4.75,1
4873,100233,6,3,2,21,1,6,2,4.5,4.67,5,4,5,4.5,1
20533,100201,3,2,2,16,1,7,1,3.5,2.33,3,1.5,4.5,3.5,0
12643,100175,11,4,1,7,1,5,2,4,3.33,3.33,4,4,3.25,0
20748,100156,3,2,1,16,1,4,1,5,3.67,5,5,5,5,1
39052,100243,11,4,1,19,1,2,2,5,4.67,4,3,4,4.5,0
39057,100237,6,3,1,5,1,4,2,5,3.33,2.67,4,4,3.5,0
19625,100185,4,3,3,21,1,4,1,4,4.33,5,4,4,4.5,0
6931,100252,6,3,2,29,0,7,4,4,4,4,4,4,4,0
29018,100180,6,3,1,21,1,2,2,4,4,4.33,4,4,4.25,1
2520,100098,6,3,3,12,1,8,2,5,3,3,3,3,4.5,0
18788,100202,6,3,2,5,0,6,2,4,4,3.67,3.5,5,4.25,1
10647,100211,6,3,3,21,1,8,2,4,4,4,4,4,4,0
22066,100222,6,3,2,5,1,7,2,5,5,5,5,5,5,1
37466,100234,11,4,1,16,1,5,1,5,5,5,5,5,5,1
10782,100233,6,3,1,21,1,6,2,4.5,2.67,4,2.5,3,3.5,0
31761,100164,11,4,1,18,1,7,2,3,3.67,3.33,3,4.5,4,0
20685,100197,6,3,2,15,1,8,2,4.5,2.67,3.33,4,4.5,4,0
9926,100078,11,4,1,30,0,5,1,3,3,4,3.5,3.5,4.25,0
9671,100254,2,3,1,29,1,6,1,5,4.33,3,4,3.5,4.25,1
23368,100209,10,5,2,12,1,5,2,4.5,5,4.33,5,4.5,4.5,1
38696,100257,4,3,1,16,1,4,2,4,4,4.33,4.5,4.5,4.25,0
2870,100160,1,4,3,21,1,7,2,5,5,5,5,5,5,1
6103,100146,2,3,3,21,1,6,2,5,5,5,5,5,5,1
7806,100135,6,3,1,5,1,6,1,5,2.33,4.33,4.5,4,4.5,0
19296,100237,6,3,3,21,1,5,2,4,3.33,4,3.5,3.5,3,0
33148,100068,6,3,1,16,1,6,4,4,4,4,4,4,4,0
31586,100065,6,3,2,13,1,8,1,5,5,5,4.5,5,4.75,1
26667,100302,4,3,2,21,1,8,2,5,5,5,5,5,5,1
11838,100127,6,3,2,21,1,7,2,5,5,5,5,5,5,1
36534,100165,3,2,1,5,0,8,2,4,4,5,5,4.5,4.75,0
20745,100126,6,3,3,16,1,8,2,4,4,4,4,4,4.25,0
27618,100286,3,2,1,7,0,6,2,4,4,3.67,4,3.5,4,0
20574,100127,6,3,3,7,1,8,2,5,5,5,5,5,5,1
22513,100238,6,3,3,35,1,8,2,5,5,5,5,5,5,1
1639,100147,6,3,1,21,1,4,2,4,4,5,4,4.5,4.75,1
34853,100273,6,3,3,21,0,8,4,5,5,5,5,5,5,1
32666,100283,3,2,1,29,1,2,2,4,4,4,4,4,3.25,0
30739,100129,6,3,1,1,1,4,1,3.5,4,4,3.5,4,3.5,0
9497,100152,5,1,3,21,1,7,2,4,4.33,4.33,3,4,4,0
17442,100281,6,3,2,13,1,8,2,5,4,2.33,2.5,4,3.5,1
12482,100068,6,3,1,12,1,2,2,5,5,5,5,5,5,1
9667,100254,2,3,2,30,0,8,2,4.5,3.67,4.33,2.5,3.5,4.5,0
10584,100234,11,4,1,25,1,3,1,4.5,3.67,4,4,5,4.25,0
30007,100159,6,3,3,16,1,8,3,3,2.33,4,3,3,4,0
27289,100137,3,2,3,22,0,5,2,5,3.33,5,5,4,5,0
20026,100190,3,2,2,21,1,8,2,2,1.67,1,1.5,2.5,1.5,0
19139,100146,2,3,1,10,1,8,2,4,3.67,4,4.5,4.5,3.75,0
10435,100274,4,3,3,21,1,8,2,5,5,5,5,5,5,1
25885,100149,4,3,3,21,1,8,2,4,4,4,4,4,4,0
24947,100212,6,3,3,5,1,8,2,5,5,4.33,5,5,5,1
5148,100229,4,3,2,21,1,7,1,2,2,1.67,4,1.5,1,0
39292,100168,6,3,2,21,1,8,4,5,5,5,5,5,5,1
1311,100078,11,4,2,21,1,6,2,5,5,5,5,5,5,1
3581,100064,6,3,1,15,1,6,1,5,5,5,5,5,5,1
19873,100281,6,3,1,8,1,4,1,5,4,3.67,3.5,4.5,4.5,0
24658,100131,4,3,1,25,1,7,2,5,5,5,5,5,5,1
20476,100143,11,4,1,21,0,6,4,4,4,4,4,4,4,0
5987,100171,6,3,3,25,1,8,1,5,5,5,5,5,5,1
14207,100219,11,4,1,19,1,5,2,4.5,4.67,5,3,4.5,4.5,0
27475,100138,5,1,3,21,1,8,1,4.5,4,3.67,4,4.5,4,1
35191,100131,4,3,3,21,1,5,2,4.5,5,5,5,5,5,0
5435,100148,6,3,3,21,1,7,2,4,4,4,4,4,4,0
28315,100219,11,4,1,6,1,5,2,5,4,5,4.5,4,4.5,0
1411,100238,6,3,1,34,1,5,4,2.5,3,2.33,3,3,3.5,0
29912,100219,11,4,2,21,1,5,2,3,2.33,5,1,5,5,1
28222,100118,3,2,1,21,1,6,2,4,4,4,4,4,4,0
25463,100243,11,4,3,23,1,5,2,3,1,4,1,2.5,4.25,0
24035,100252,6,3,2,21,1,7,1,5,4.33,4.33,4,4,3.75,0
1081,100307,11,4,3,17,1,5,1,5,4.67,5,5,5,5,1
30917,100281,6,3,2,21,1,8,2,5,5,5,3,5,5,1
17626,100268,6,3,1,15,1,6,2,1.5,3.33,1.33,2.5,3,3.25,0
24130,100093,1,4,1,20,1,5,4,2.5,2,2,2,2.5,3.75,0
1728,100172,6,3,3,21,1,8,2,4,4,4,4,4,4,0
2757,100124,6,3,3,20,1,8,1,4,4,5,4,4.5,4,1
19002,100278,6,3,2,28,1,3,4,4,3,4,3,4.5,4,0
23039,100290,4,3,2,20,1,3,2,5,5,5,5,5,4.75,1
9424,100252,6,3,3,21,1,4,1,4,4,5,4,4,5,1
24337,100140,6,3,1,7,1,2,2,5,4,4,4,4.5,4.75,0
35579,100099,4,3,1,7,0,3,1,5,4.33,5,5,5,5,1
26546,100180,6,3,1,12,1,5,2,5,5,5,4,5,5,0
39410,100273,6,3,3,34,1,8,2,4,4.33,4,4,4,4,0
9281,100274,4,3,3,21,1,8,1,4,4,4,4,4,4,0
33958,100231,6,3,3,12,1,8,2,5,5,5,5,5,5,1
4751,100079,5,1,1,21,1,5,1,4.5,3,4,5,3,4.75,0
16435,100123,3,2,3,25,1,8,2,4.5,4.67,4.67,5,5,4.5,1
37836,100208,1,4,2,21,1,8,4,4,3,3.33,3,3,3,0
6980,100272,6,3,1,28,1,2,1,5,5,5,4,4,5,1
2510,100223,6,3,2,8,1,7,4,4,4,4.67,3.5,4.5,4,1
39505,100155,6,3,2,21,1,8,2,3.5,2.33,4,2,3,2.75,0
15217,100208,1,4,3,25,1,8,2,4,4,4,4,4,4.5,0
17466,100217,6,3,2,21,1,7,4,4,4,4,4,4,3.5,0
24929,100164,11,4,1,25,1,4,1,5,5,5,5,5,5,1
18077,100217,6,3,3,21,1,8,4,5,5,5,5,5,5,1
175,100132,6,3,2,7,1,5,2,5,5,5,5,5,5,1
14002,100228,6,3,1,16,1,6,1,5,5,5,5,5,5,1
37977,100229,4,3,2,21,1,5,4,4,4,4,4,4,4,0
27182,100175,11,4,1,21,1,4,2,5,5,5,5,5,5,1
37325,100243,11,4,3,21,1,6,2,5,3.67,4.67,5,5,4.5,1
34247,100243,11,4,2,21,1,8,2,3,3,4,3,4.5,3.5,0
15670,100253,4,3,2,34,1,2,2,4,4,2,3,4,3,0
37477,100215,6,3,2,21,1,3,2,3.5,3.33,4,3.5,4,4,0
23103,100250,6,3,3,12,1,8,3,5,5,5,5,5,5,1
17493,100148,6,3,2,5,1,8,4,4,4,5,4,4,5,1
20712,100078,11,4,3,33,1,8,2,5,4.33,4.33,4,4.5,4.25,0
32537,100211,6,3,3,21,1,8,2,4,4,4,4,4,4,0
24807,100092,6,3,2,10,1,7,2,3,4.33,4.33,5,4.5,4.25,0
21905,100092,6,3,1,21,1,8,2,4,3,3.67,4.5,3.5,4.25,1
8368,100229,4,3,2,25,1,6,2,4,5,3,4.5,4,3.75,0
18165,100157,6,3,3,9,1,8,2,5,4.67,5,3,5,5,1
31047,100171,6,3,1,16,0,3,2,5,3.33,4.33,3.5,5,5,0
15761,100259,6,3,2,37,1,3,2,4.5,3,3.33,4,4,4.5,0
37005,100155,6,3,2,21,1,4,2,4,4,4,3,4,3.75,0
